titleType,averageRating,numVotes,movie,tvMiniSeries,tvMovie,tvSeries
movie,7.4,6352.0,1.0,0.0,0.0,0.0
movie,6.8,6166.0,1.0,0.0,0.0,0.0
movie,6.6,4459.0,1.0,0.0,0.0,0.0
movie,7.2,32791.0,1.0,0.0,0.0,0.0
movie,7.1,5558.0,1.0,0.0,0.0,0.0
movie,6.6,7773.0,1.0,0.0,0.0,0.0
movie,7.7,4011.0,1.0,0.0,0.0,0.0
movie,7.3,4492.0,1.0,0.0,0.0,0.0
movie,7.7,12416.0,1.0,0.0,0.0,0.0
movie,7.2,28282.0,1.0,0.0,0.0,0.0
movie,7.0,65670.0,1.0,0.0,0.0,0.0
movie,6.5,13772.0,1.0,0.0,0.0,0.0
movie,8.0,37109.0,1.0,0.0,0.0,0.0
tvSeries,8.6,32742.0,0.0,0.0,0.0,1.0
movie,6.9,14656.0,1.0,0.0,0.0,0.0
movie,7.1,6041.0,1.0,0.0,0.0,0.0
movie,7.5,17824.0,1.0,0.0,0.0,0.0
tvSeries,6.7,9454.0,0.0,0.0,0.0,1.0
tvSeries,8.3,53748.0,0.0,0.0,0.0,1.0
movie,7.9,3861.0,1.0,0.0,0.0,0.0
movie,7.6,26229.0,1.0,0.0,0.0,0.0
movie,7.4,16631.0,1.0,0.0,0.0,0.0
movie,7.4,12788.0,1.0,0.0,0.0,0.0
tvSeries,8.1,9785.0,0.0,0.0,0.0,1.0
movie,7.4,7738.0,1.0,0.0,0.0,0.0
movie,6.5,8007.0,1.0,0.0,0.0,0.0
movie,6.5,55923.0,1.0,0.0,0.0,0.0
movie,7.2,57280.0,1.0,0.0,0.0,0.0
movie,6.9,3641.0,1.0,0.0,0.0,0.0
movie,8.0,76197.0,1.0,0.0,0.0,0.0
movie,8.0,40420.0,1.0,0.0,0.0,0.0
tvSeries,7.0,3363.0,0.0,0.0,0.0,1.0
tvSeries,7.1,20958.0,0.0,0.0,0.0,1.0
movie,6.6,16279.0,1.0,0.0,0.0,0.0
movie,7.8,7989.0,1.0,0.0,0.0,0.0
movie,6.6,23336.0,1.0,0.0,0.0,0.0
movie,6.5,3588.0,1.0,0.0,0.0,0.0
movie,6.8,4842.0,1.0,0.0,0.0,0.0
tvSeries,7.2,5025.0,0.0,0.0,0.0,1.0
movie,7.2,65321.0,1.0,0.0,0.0,0.0
movie,7.2,111227.0,1.0,0.0,0.0,0.0
movie,7.1,6645.0,1.0,0.0,0.0,0.0
tvSeries,6.9,48364.0,0.0,0.0,0.0,1.0
movie,7.9,33621.0,1.0,0.0,0.0,0.0
movie,6.9,18330.0,1.0,0.0,0.0,0.0
movie,7.2,73645.0,1.0,0.0,0.0,0.0
movie,7.0,60848.0,1.0,0.0,0.0,0.0
movie,6.5,11339.0,1.0,0.0,0.0,0.0
movie,7.0,114666.0,1.0,0.0,0.0,0.0
movie,7.2,3859.0,1.0,0.0,0.0,0.0
movie,7.4,41904.0,1.0,0.0,0.0,0.0
movie,6.6,16279.0,1.0,0.0,0.0,0.0
movie,7.2,4679.0,1.0,0.0,0.0,0.0
movie,7.1,3397.0,1.0,0.0,0.0,0.0
movie,8.0,29571.0,1.0,0.0,0.0,0.0
movie,7.1,7550.0,1.0,0.0,0.0,0.0
movie,7.0,20971.0,1.0,0.0,0.0,0.0
tvSeries,7.9,3560.0,0.0,0.0,0.0,1.0
tvSeries,7.8,3255.0,0.0,0.0,0.0,1.0
movie,6.5,8384.0,1.0,0.0,0.0,0.0
movie,6.7,13358.0,1.0,0.0,0.0,0.0
movie,7.6,6902.0,1.0,0.0,0.0,0.0
movie,6.7,5643.0,1.0,0.0,0.0,0.0
movie,7.3,4449.0,1.0,0.0,0.0,0.0
movie,6.7,20703.0,1.0,0.0,0.0,0.0
movie,7.2,36975.0,1.0,0.0,0.0,0.0
movie,6.7,21074.0,1.0,0.0,0.0,0.0
movie,7.2,7790.0,1.0,0.0,0.0,0.0
movie,7.0,63550.0,1.0,0.0,0.0,0.0
movie,7.1,21277.0,1.0,0.0,0.0,0.0
movie,7.7,15678.0,1.0,0.0,0.0,0.0
movie,7.7,52609.0,1.0,0.0,0.0,0.0
movie,6.8,13721.0,1.0,0.0,0.0,0.0
movie,7.1,126442.0,1.0,0.0,0.0,0.0
movie,6.9,23192.0,1.0,0.0,0.0,0.0
tvSeries,6.6,3085.0,0.0,0.0,0.0,1.0
movie,7.1,3217.0,1.0,0.0,0.0,0.0
movie,7.3,3513.0,1.0,0.0,0.0,0.0
movie,7.6,55877.0,1.0,0.0,0.0,0.0
movie,7.3,14271.0,1.0,0.0,0.0,0.0
movie,6.9,5664.0,1.0,0.0,0.0,0.0
movie,7.1,17780.0,1.0,0.0,0.0,0.0
movie,7.6,67091.0,1.0,0.0,0.0,0.0
movie,7.1,78853.0,1.0,0.0,0.0,0.0
tvSeries,6.7,3054.0,0.0,0.0,0.0,1.0
tvSeries,8.2,6015.0,0.0,0.0,0.0,1.0
tvSeries,8.2,3996.0,0.0,0.0,0.0,1.0
tvSeries,8.4,12410.0,0.0,0.0,0.0,1.0
movie,6.9,65984.0,1.0,0.0,0.0,0.0
movie,8.0,20251.0,1.0,0.0,0.0,0.0
movie,7.2,3812.0,1.0,0.0,0.0,0.0
movie,7.2,46863.0,1.0,0.0,0.0,0.0
movie,6.7,13950.0,1.0,0.0,0.0,0.0
movie,6.6,4564.0,1.0,0.0,0.0,0.0
movie,7.1,13299.0,1.0,0.0,0.0,0.0
movie,7.8,59304.0,1.0,0.0,0.0,0.0
movie,6.5,35289.0,1.0,0.0,0.0,0.0
movie,7.7,3110.0,1.0,0.0,0.0,0.0
tvSeries,6.9,3500.0,0.0,0.0,0.0,1.0
movie,7.4,12924.0,1.0,0.0,0.0,0.0
movie,7.4,99728.0,1.0,0.0,0.0,0.0
movie,6.8,67292.0,1.0,0.0,0.0,0.0
tvMovie,6.5,3637.0,0.0,0.0,1.0,0.0
movie,7.1,10988.0,1.0,0.0,0.0,0.0
movie,7.1,20871.0,1.0,0.0,0.0,0.0
movie,7.5,4446.0,1.0,0.0,0.0,0.0
movie,6.9,12920.0,1.0,0.0,0.0,0.0
movie,7.7,10342.0,1.0,0.0,0.0,0.0
movie,8.0,10133.0,1.0,0.0,0.0,0.0
movie,6.7,10651.0,1.0,0.0,0.0,0.0
movie,6.5,19746.0,1.0,0.0,0.0,0.0
movie,7.3,5525.0,1.0,0.0,0.0,0.0
tvSeries,8.4,11285.0,0.0,0.0,0.0,1.0
movie,6.6,14192.0,1.0,0.0,0.0,0.0
movie,6.7,24767.0,1.0,0.0,0.0,0.0
movie,7.4,3515.0,1.0,0.0,0.0,0.0
tvSeries,7.5,5926.0,0.0,0.0,0.0,1.0
movie,7.1,4231.0,1.0,0.0,0.0,0.0
tvSeries,7.5,3637.0,0.0,0.0,0.0,1.0
tvSeries,7.2,4094.0,0.0,0.0,0.0,1.0
movie,7.0,14907.0,1.0,0.0,0.0,0.0
movie,6.8,35404.0,1.0,0.0,0.0,0.0
movie,7.3,112527.0,1.0,0.0,0.0,0.0
movie,6.6,26303.0,1.0,0.0,0.0,0.0
tvSeries,7.8,8953.0,0.0,0.0,0.0,1.0
movie,7.4,13057.0,1.0,0.0,0.0,0.0
movie,6.5,3296.0,1.0,0.0,0.0,0.0
movie,7.6,89010.0,1.0,0.0,0.0,0.0
tvSeries,8.4,4732.0,0.0,0.0,0.0,1.0
movie,7.5,3297.0,1.0,0.0,0.0,0.0
movie,6.5,3195.0,1.0,0.0,0.0,0.0
tvSeries,7.2,3345.0,0.0,0.0,0.0,1.0
movie,7.7,10155.0,1.0,0.0,0.0,0.0
tvSeries,7.2,10225.0,0.0,0.0,0.0,1.0
movie,7.4,25296.0,1.0,0.0,0.0,0.0
movie,6.5,8277.0,1.0,0.0,0.0,0.0
movie,6.5,43625.0,1.0,0.0,0.0,0.0
movie,6.9,5961.0,1.0,0.0,0.0,0.0
movie,6.8,25747.0,1.0,0.0,0.0,0.0
movie,6.9,31357.0,1.0,0.0,0.0,0.0
movie,6.8,5363.0,1.0,0.0,0.0,0.0
movie,7.8,15496.0,1.0,0.0,0.0,0.0
tvSeries,6.7,7400.0,0.0,0.0,0.0,1.0
tvSeries,7.7,7818.0,0.0,0.0,0.0,1.0
movie,6.7,29723.0,1.0,0.0,0.0,0.0
movie,7.7,35822.0,1.0,0.0,0.0,0.0
movie,6.8,7183.0,1.0,0.0,0.0,0.0
tvSeries,7.7,9287.0,0.0,0.0,0.0,1.0
movie,6.7,8891.0,1.0,0.0,0.0,0.0
movie,6.9,6024.0,1.0,0.0,0.0,0.0
tvSeries,8.0,4920.0,0.0,0.0,0.0,1.0
tvSeries,7.2,5779.0,0.0,0.0,0.0,1.0
tvSeries,7.5,9122.0,0.0,0.0,0.0,1.0
tvSeries,7.1,3707.0,0.0,0.0,0.0,1.0
movie,7.5,52064.0,1.0,0.0,0.0,0.0
movie,6.7,16906.0,1.0,0.0,0.0,0.0
tvSeries,7.8,8416.0,0.0,0.0,0.0,1.0
tvSeries,8.0,6528.0,0.0,0.0,0.0,1.0
movie,6.5,12276.0,1.0,0.0,0.0,0.0
movie,6.9,5016.0,1.0,0.0,0.0,0.0
movie,6.8,8421.0,1.0,0.0,0.0,0.0
movie,7.2,28978.0,1.0,0.0,0.0,0.0
movie,7.1,4810.0,1.0,0.0,0.0,0.0
tvSeries,7.0,10621.0,0.0,0.0,0.0,1.0
movie,6.7,64815.0,1.0,0.0,0.0,0.0
movie,6.7,45158.0,1.0,0.0,0.0,0.0
movie,7.6,3558.0,1.0,0.0,0.0,0.0
movie,6.8,7280.0,1.0,0.0,0.0,0.0
movie,7.0,47811.0,1.0,0.0,0.0,0.0
tvMovie,7.5,10995.0,0.0,0.0,1.0,0.0
movie,7.0,45179.0,1.0,0.0,0.0,0.0
tvSeries,7.5,4544.0,0.0,0.0,0.0,1.0
movie,7.3,17775.0,1.0,0.0,0.0,0.0
movie,7.2,3372.0,1.0,0.0,0.0,0.0
movie,7.6,7378.0,1.0,0.0,0.0,0.0
tvSeries,8.5,7501.0,0.0,0.0,0.0,1.0
tvSeries,8.0,7072.0,0.0,0.0,0.0,1.0
movie,6.7,62199.0,1.0,0.0,0.0,0.0
movie,6.6,13535.0,1.0,0.0,0.0,0.0
movie,7.3,4420.0,1.0,0.0,0.0,0.0
movie,6.9,12879.0,1.0,0.0,0.0,0.0
movie,8.0,12295.0,1.0,0.0,0.0,0.0
movie,6.7,12940.0,1.0,0.0,0.0,0.0
movie,6.8,13799.0,1.0,0.0,0.0,0.0
movie,7.0,30956.0,1.0,0.0,0.0,0.0
movie,7.7,4139.0,1.0,0.0,0.0,0.0
tvSeries,7.7,4783.0,0.0,0.0,0.0,1.0
movie,7.3,11822.0,1.0,0.0,0.0,0.0
movie,7.5,37024.0,1.0,0.0,0.0,0.0
movie,7.5,8586.0,1.0,0.0,0.0,0.0
movie,6.5,59985.0,1.0,0.0,0.0,0.0
tvSeries,6.5,7558.0,0.0,0.0,0.0,1.0
movie,6.9,8625.0,1.0,0.0,0.0,0.0
movie,6.7,3003.0,1.0,0.0,0.0,0.0
movie,7.4,6667.0,1.0,0.0,0.0,0.0
movie,7.5,22735.0,1.0,0.0,0.0,0.0
movie,6.9,6007.0,1.0,0.0,0.0,0.0
movie,7.3,5812.0,1.0,0.0,0.0,0.0
movie,6.5,19520.0,1.0,0.0,0.0,0.0
tvSeries,7.8,8550.0,0.0,0.0,0.0,1.0
tvSeries,7.3,5175.0,0.0,0.0,0.0,1.0
movie,7.0,25159.0,1.0,0.0,0.0,0.0
movie,7.1,12657.0,1.0,0.0,0.0,0.0
movie,7.1,13693.0,1.0,0.0,0.0,0.0
movie,7.0,4087.0,1.0,0.0,0.0,0.0
movie,6.8,90947.0,1.0,0.0,0.0,0.0
tvSeries,7.4,4789.0,0.0,0.0,0.0,1.0
movie,6.7,4773.0,1.0,0.0,0.0,0.0
movie,6.9,3278.0,1.0,0.0,0.0,0.0
movie,6.5,10077.0,1.0,0.0,0.0,0.0
movie,7.0,63406.0,1.0,0.0,0.0,0.0
tvSeries,6.5,6494.0,0.0,0.0,0.0,1.0
movie,6.7,22920.0,1.0,0.0,0.0,0.0
movie,7.2,7642.0,1.0,0.0,0.0,0.0
movie,7.8,5561.0,1.0,0.0,0.0,0.0
movie,7.7,9922.0,1.0,0.0,0.0,0.0
movie,7.8,8338.0,1.0,0.0,0.0,0.0
movie,6.7,9574.0,1.0,0.0,0.0,0.0
movie,7.0,4446.0,1.0,0.0,0.0,0.0
movie,7.5,35919.0,1.0,0.0,0.0,0.0
movie,7.4,5613.0,1.0,0.0,0.0,0.0
movie,7.1,62877.0,1.0,0.0,0.0,0.0
tvSeries,7.5,10526.0,0.0,0.0,0.0,1.0
tvSeries,7.5,3606.0,0.0,0.0,0.0,1.0
movie,7.1,36011.0,1.0,0.0,0.0,0.0
movie,7.2,3786.0,1.0,0.0,0.0,0.0
movie,6.7,3418.0,1.0,0.0,0.0,0.0
tvSeries,6.7,3389.0,0.0,0.0,0.0,1.0
movie,7.5,5178.0,1.0,0.0,0.0,0.0
movie,7.0,13256.0,1.0,0.0,0.0,0.0
movie,7.2,9404.0,1.0,0.0,0.0,0.0
tvSeries,7.1,25775.0,0.0,0.0,0.0,1.0
movie,7.2,11913.0,1.0,0.0,0.0,0.0
movie,6.7,4434.0,1.0,0.0,0.0,0.0
movie,6.6,16904.0,1.0,0.0,0.0,0.0
movie,6.6,53953.0,1.0,0.0,0.0,0.0
movie,6.7,62939.0,1.0,0.0,0.0,0.0
movie,7.2,35889.0,1.0,0.0,0.0,0.0
movie,6.8,57102.0,1.0,0.0,0.0,0.0
movie,6.8,5572.0,1.0,0.0,0.0,0.0
tvSeries,8.1,14223.0,0.0,0.0,0.0,1.0
tvSeries,7.2,6909.0,0.0,0.0,0.0,1.0
movie,7.3,7887.0,1.0,0.0,0.0,0.0
movie,6.9,28183.0,1.0,0.0,0.0,0.0
tvSeries,7.0,4952.0,0.0,0.0,0.0,1.0
movie,7.5,9006.0,1.0,0.0,0.0,0.0
tvMovie,6.7,4022.0,0.0,0.0,1.0,0.0
tvSeries,6.9,7838.0,0.0,0.0,0.0,1.0
movie,6.6,4669.0,1.0,0.0,0.0,0.0
movie,6.7,54636.0,1.0,0.0,0.0,0.0
movie,7.1,3700.0,1.0,0.0,0.0,0.0
movie,6.5,4115.0,1.0,0.0,0.0,0.0
movie,7.3,12961.0,1.0,0.0,0.0,0.0
tvSeries,7.6,5445.0,0.0,0.0,0.0,1.0
movie,7.5,14105.0,1.0,0.0,0.0,0.0
movie,7.2,3009.0,1.0,0.0,0.0,0.0
movie,6.8,4559.0,1.0,0.0,0.0,0.0
movie,7.1,7893.0,1.0,0.0,0.0,0.0
movie,6.6,31380.0,1.0,0.0,0.0,0.0
movie,7.4,16097.0,1.0,0.0,0.0,0.0
tvMovie,7.2,15724.0,0.0,0.0,1.0,0.0
movie,7.0,32570.0,1.0,0.0,0.0,0.0
movie,7.6,12954.0,1.0,0.0,0.0,0.0
movie,6.5,6205.0,1.0,0.0,0.0,0.0
movie,7.2,3017.0,1.0,0.0,0.0,0.0
movie,7.1,10663.0,1.0,0.0,0.0,0.0
movie,6.6,14993.0,1.0,0.0,0.0,0.0
movie,7.9,4991.0,1.0,0.0,0.0,0.0
movie,7.6,43868.0,1.0,0.0,0.0,0.0
movie,7.4,6531.0,1.0,0.0,0.0,0.0
tvSeries,7.4,8141.0,0.0,0.0,0.0,1.0
movie,6.9,17002.0,1.0,0.0,0.0,0.0
tvSeries,7.3,5241.0,0.0,0.0,0.0,1.0
tvSeries,7.4,6424.0,0.0,0.0,0.0,1.0
movie,7.2,15995.0,1.0,0.0,0.0,0.0
movie,7.7,110387.0,1.0,0.0,0.0,0.0
movie,7.8,15133.0,1.0,0.0,0.0,0.0
movie,7.0,17019.0,1.0,0.0,0.0,0.0
movie,7.7,32815.0,1.0,0.0,0.0,0.0
movie,7.2,47127.0,1.0,0.0,0.0,0.0
tvSeries,7.7,10610.0,0.0,0.0,0.0,1.0
movie,7.1,12050.0,1.0,0.0,0.0,0.0
tvSeries,7.8,3077.0,0.0,0.0,0.0,1.0
movie,6.8,21233.0,1.0,0.0,0.0,0.0
movie,6.5,4758.0,1.0,0.0,0.0,0.0
movie,7.8,119001.0,1.0,0.0,0.0,0.0
movie,6.7,3201.0,1.0,0.0,0.0,0.0
movie,7.1,3453.0,1.0,0.0,0.0,0.0
movie,8.2,8534.0,1.0,0.0,0.0,0.0
movie,7.0,27420.0,1.0,0.0,0.0,0.0
movie,6.8,17292.0,1.0,0.0,0.0,0.0
movie,6.7,24084.0,1.0,0.0,0.0,0.0
movie,8.0,6839.0,1.0,0.0,0.0,0.0
movie,6.9,4094.0,1.0,0.0,0.0,0.0
movie,7.0,50156.0,1.0,0.0,0.0,0.0
tvSeries,7.6,6579.0,0.0,0.0,0.0,1.0
tvSeries,7.6,3076.0,0.0,0.0,0.0,1.0
tvSeries,8.0,9508.0,0.0,0.0,0.0,1.0
movie,7.1,10916.0,1.0,0.0,0.0,0.0
movie,7.5,5824.0,1.0,0.0,0.0,0.0
movie,6.8,13405.0,1.0,0.0,0.0,0.0
movie,6.9,3601.0,1.0,0.0,0.0,0.0
movie,6.9,29440.0,1.0,0.0,0.0,0.0
movie,7.0,29203.0,1.0,0.0,0.0,0.0
movie,6.8,7783.0,1.0,0.0,0.0,0.0
tvSeries,7.6,24789.0,0.0,0.0,0.0,1.0
movie,7.5,7744.0,1.0,0.0,0.0,0.0
movie,6.8,4769.0,1.0,0.0,0.0,0.0
movie,7.9,15494.0,1.0,0.0,0.0,0.0
movie,7.2,5045.0,1.0,0.0,0.0,0.0
tvMovie,7.6,23767.0,0.0,0.0,1.0,0.0
movie,7.0,7395.0,1.0,0.0,0.0,0.0
movie,7.0,3419.0,1.0,0.0,0.0,0.0
movie,7.2,3058.0,1.0,0.0,0.0,0.0
movie,8.0,4754.0,1.0,0.0,0.0,0.0
tvSeries,8.2,10659.0,0.0,0.0,0.0,1.0
tvMovie,7.1,6523.0,0.0,0.0,1.0,0.0
movie,6.8,4848.0,1.0,0.0,0.0,0.0
movie,6.5,3037.0,1.0,0.0,0.0,0.0
movie,6.7,21316.0,1.0,0.0,0.0,0.0
movie,7.0,6488.0,1.0,0.0,0.0,0.0
movie,6.5,50165.0,1.0,0.0,0.0,0.0
tvSeries,7.4,3146.0,0.0,0.0,0.0,1.0
tvMovie,7.4,14405.0,0.0,0.0,1.0,0.0
movie,7.0,3737.0,1.0,0.0,0.0,0.0
movie,7.5,93498.0,1.0,0.0,0.0,0.0
movie,7.0,7342.0,1.0,0.0,0.0,0.0
movie,6.7,7609.0,1.0,0.0,0.0,0.0
tvMiniSeries,7.3,7622.0,0.0,1.0,0.0,0.0
movie,7.2,29659.0,1.0,0.0,0.0,0.0
movie,7.3,28997.0,1.0,0.0,0.0,0.0
movie,6.7,5254.0,1.0,0.0,0.0,0.0
movie,7.9,62008.0,1.0,0.0,0.0,0.0
movie,7.5,13921.0,1.0,0.0,0.0,0.0
movie,7.5,8213.0,1.0,0.0,0.0,0.0
movie,8.2,7809.0,1.0,0.0,0.0,0.0
movie,7.0,5624.0,1.0,0.0,0.0,0.0
movie,7.1,6910.0,1.0,0.0,0.0,0.0
movie,7.0,22484.0,1.0,0.0,0.0,0.0
movie,7.0,9755.0,1.0,0.0,0.0,0.0
movie,6.6,22038.0,1.0,0.0,0.0,0.0
movie,6.9,7875.0,1.0,0.0,0.0,0.0
movie,7.4,6407.0,1.0,0.0,0.0,0.0
movie,6.5,4525.0,1.0,0.0,0.0,0.0
movie,6.6,13225.0,1.0,0.0,0.0,0.0
movie,7.7,8230.0,1.0,0.0,0.0,0.0
tvMiniSeries,7.8,4333.0,0.0,1.0,0.0,0.0
movie,7.1,6835.0,1.0,0.0,0.0,0.0
movie,7.3,13787.0,1.0,0.0,0.0,0.0
tvSeries,8.2,9176.0,0.0,0.0,0.0,1.0
movie,8.1,81442.0,1.0,0.0,0.0,0.0
tvMiniSeries,6.7,5084.0,0.0,1.0,0.0,0.0
movie,6.5,3907.0,1.0,0.0,0.0,0.0
movie,7.4,8090.0,1.0,0.0,0.0,0.0
movie,7.1,3371.0,1.0,0.0,0.0,0.0
movie,6.8,4347.0,1.0,0.0,0.0,0.0
movie,7.5,35975.0,1.0,0.0,0.0,0.0
movie,7.6,20523.0,1.0,0.0,0.0,0.0
movie,8.0,53493.0,1.0,0.0,0.0,0.0
movie,6.8,3510.0,1.0,0.0,0.0,0.0
tvMovie,8.0,17485.0,0.0,0.0,1.0,0.0
movie,6.9,3264.0,1.0,0.0,0.0,0.0
movie,6.9,13204.0,1.0,0.0,0.0,0.0
movie,7.3,6359.0,1.0,0.0,0.0,0.0
tvSeries,8.2,8020.0,0.0,0.0,0.0,1.0
movie,7.4,5416.0,1.0,0.0,0.0,0.0
movie,6.9,31041.0,1.0,0.0,0.0,0.0
movie,7.3,96902.0,1.0,0.0,0.0,0.0
movie,6.7,50319.0,1.0,0.0,0.0,0.0
tvSeries,8.1,11507.0,0.0,0.0,0.0,1.0
movie,6.6,3536.0,1.0,0.0,0.0,0.0
movie,6.8,6774.0,1.0,0.0,0.0,0.0
movie,6.7,8042.0,1.0,0.0,0.0,0.0
movie,7.6,9289.0,1.0,0.0,0.0,0.0
movie,6.7,5429.0,1.0,0.0,0.0,0.0
movie,7.7,3760.0,1.0,0.0,0.0,0.0
movie,6.8,11456.0,1.0,0.0,0.0,0.0
movie,7.1,5084.0,1.0,0.0,0.0,0.0
movie,7.0,7382.0,1.0,0.0,0.0,0.0
movie,7.0,42262.0,1.0,0.0,0.0,0.0
movie,7.0,11907.0,1.0,0.0,0.0,0.0
movie,7.7,3368.0,1.0,0.0,0.0,0.0
tvSeries,6.8,4123.0,0.0,0.0,0.0,1.0
movie,6.8,3417.0,1.0,0.0,0.0,0.0
tvSeries,6.9,4574.0,0.0,0.0,0.0,1.0
movie,8.1,12146.0,1.0,0.0,0.0,0.0
movie,7.0,7273.0,1.0,0.0,0.0,0.0
tvSeries,7.2,4180.0,0.0,0.0,0.0,1.0
movie,6.6,3526.0,1.0,0.0,0.0,0.0
movie,6.9,11518.0,1.0,0.0,0.0,0.0
tvSeries,8.1,3061.0,0.0,0.0,0.0,1.0
movie,7.0,96368.0,1.0,0.0,0.0,0.0
movie,6.7,29662.0,1.0,0.0,0.0,0.0
movie,6.5,66260.0,1.0,0.0,0.0,0.0
movie,7.1,39684.0,1.0,0.0,0.0,0.0
tvSeries,6.8,3124.0,0.0,0.0,0.0,1.0
movie,7.2,3049.0,1.0,0.0,0.0,0.0
movie,6.9,8161.0,1.0,0.0,0.0,0.0
movie,7.2,3751.0,1.0,0.0,0.0,0.0
movie,6.8,3448.0,1.0,0.0,0.0,0.0
tvSeries,8.2,10283.0,0.0,0.0,0.0,1.0
movie,7.5,5250.0,1.0,0.0,0.0,0.0
movie,7.9,3013.0,1.0,0.0,0.0,0.0
movie,7.5,9072.0,1.0,0.0,0.0,0.0
movie,7.3,3296.0,1.0,0.0,0.0,0.0
tvMiniSeries,7.4,18184.0,0.0,1.0,0.0,0.0
movie,7.1,30835.0,1.0,0.0,0.0,0.0
tvSeries,6.6,8020.0,0.0,0.0,0.0,1.0
movie,7.4,3839.0,1.0,0.0,0.0,0.0
movie,7.7,7306.0,1.0,0.0,0.0,0.0
movie,6.6,35722.0,1.0,0.0,0.0,0.0
movie,6.8,15820.0,1.0,0.0,0.0,0.0
movie,6.7,47070.0,1.0,0.0,0.0,0.0
tvMovie,7.6,3785.0,0.0,0.0,1.0,0.0
movie,6.9,11105.0,1.0,0.0,0.0,0.0
movie,7.4,32141.0,1.0,0.0,0.0,0.0
movie,6.7,11622.0,1.0,0.0,0.0,0.0
movie,7.5,5239.0,1.0,0.0,0.0,0.0
movie,7.1,3528.0,1.0,0.0,0.0,0.0
movie,6.5,6661.0,1.0,0.0,0.0,0.0
tvSeries,7.8,15206.0,0.0,0.0,0.0,1.0
movie,7.1,75641.0,1.0,0.0,0.0,0.0
movie,6.5,13211.0,1.0,0.0,0.0,0.0
movie,7.7,3433.0,1.0,0.0,0.0,0.0
movie,8.0,59147.0,1.0,0.0,0.0,0.0
tvSeries,7.8,13946.0,0.0,0.0,0.0,1.0
movie,7.1,9050.0,1.0,0.0,0.0,0.0
movie,7.4,50410.0,1.0,0.0,0.0,0.0
tvSeries,7.1,3424.0,0.0,0.0,0.0,1.0
movie,6.5,6598.0,1.0,0.0,0.0,0.0
movie,6.8,12850.0,1.0,0.0,0.0,0.0
tvSeries,6.8,4154.0,0.0,0.0,0.0,1.0
movie,7.3,26267.0,1.0,0.0,0.0,0.0
tvSeries,8.6,5745.0,0.0,0.0,0.0,1.0
movie,7.5,32979.0,1.0,0.0,0.0,0.0
movie,7.1,94863.0,1.0,0.0,0.0,0.0
movie,6.7,3867.0,1.0,0.0,0.0,0.0
movie,6.8,3468.0,1.0,0.0,0.0,0.0
movie,7.4,5221.0,1.0,0.0,0.0,0.0
tvMiniSeries,7.2,4321.0,0.0,1.0,0.0,0.0
movie,6.5,94158.0,1.0,0.0,0.0,0.0
tvSeries,7.3,9699.0,0.0,0.0,0.0,1.0
movie,6.9,6138.0,1.0,0.0,0.0,0.0
movie,6.9,47907.0,1.0,0.0,0.0,0.0
movie,6.5,10489.0,1.0,0.0,0.0,0.0
movie,7.0,13281.0,1.0,0.0,0.0,0.0
tvSeries,7.3,3413.0,0.0,0.0,0.0,1.0
movie,7.1,9542.0,1.0,0.0,0.0,0.0
movie,6.9,3224.0,1.0,0.0,0.0,0.0
movie,7.1,14982.0,1.0,0.0,0.0,0.0
movie,6.5,33813.0,1.0,0.0,0.0,0.0
movie,7.4,59995.0,1.0,0.0,0.0,0.0
movie,6.9,3808.0,1.0,0.0,0.0,0.0
movie,6.6,4030.0,1.0,0.0,0.0,0.0
tvSeries,6.7,5848.0,0.0,0.0,0.0,1.0
tvSeries,6.8,13609.0,0.0,0.0,0.0,1.0
movie,7.4,43394.0,1.0,0.0,0.0,0.0
movie,7.3,22240.0,1.0,0.0,0.0,0.0
movie,6.6,5224.0,1.0,0.0,0.0,0.0
tvSeries,8.2,26834.0,0.0,0.0,0.0,1.0
tvSeries,7.9,5436.0,0.0,0.0,0.0,1.0
tvSeries,8.0,4425.0,0.0,0.0,0.0,1.0
movie,7.5,3362.0,1.0,0.0,0.0,0.0
movie,6.5,76010.0,1.0,0.0,0.0,0.0
movie,6.5,8680.0,1.0,0.0,0.0,0.0
movie,6.5,45543.0,1.0,0.0,0.0,0.0
movie,6.7,3453.0,1.0,0.0,0.0,0.0
movie,7.5,34628.0,1.0,0.0,0.0,0.0
movie,7.9,14921.0,1.0,0.0,0.0,0.0
movie,6.8,7761.0,1.0,0.0,0.0,0.0
movie,7.2,92497.0,1.0,0.0,0.0,0.0
movie,6.6,7591.0,1.0,0.0,0.0,0.0
movie,7.1,13728.0,1.0,0.0,0.0,0.0
tvMovie,7.1,9207.0,0.0,0.0,1.0,0.0
movie,7.1,63093.0,1.0,0.0,0.0,0.0
tvSeries,7.5,3470.0,0.0,0.0,0.0,1.0
movie,7.8,51712.0,1.0,0.0,0.0,0.0
movie,7.8,12918.0,1.0,0.0,0.0,0.0
movie,7.5,5484.0,1.0,0.0,0.0,0.0
movie,6.7,19211.0,1.0,0.0,0.0,0.0
movie,6.6,6914.0,1.0,0.0,0.0,0.0
movie,6.7,6273.0,1.0,0.0,0.0,0.0
movie,7.4,3083.0,1.0,0.0,0.0,0.0
movie,6.7,37232.0,1.0,0.0,0.0,0.0
movie,8.1,3378.0,1.0,0.0,0.0,0.0
movie,7.7,3277.0,1.0,0.0,0.0,0.0
movie,7.5,115256.0,1.0,0.0,0.0,0.0
